id,year,month,official_id,title,company,director,result,province,type,summary,source,,
2020-11-146,2020,11,影剧备字〔2021〕第701号,此心安处是故乡,"西安曲江光中影视制作股份有限公司
河北简极影视有限公司",赵辉,同意拍摄,陕西省,故事影片,张大垣与米娅两个各有心结的人相遇，为了送还一块老旧的怀表，开始了一段奇妙的旅程。旅程中，心怀冬奥梦想的米娅和为曾经的伤痛所牵绊的张大垣，两个人都解开了心结，做出了新的人生选择。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-147,2020,11,影剧备字〔2021〕第594号,阴差阳错的故事,西安盛世航天影业有限公司,史燕子,同意拍摄,陕西省,故事影片,陈浩第一次打碎了杯子晚了点时间买了彩票中了500万，被通缉犯要钱杀害，时空转换第二次没有打碎杯子，早了点时间，夺回小偷抢的提包交给美女失主，买彩票没有中奖，举报抓住通缉犯，并得到美女奖励530万。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-148,2020,11,影剧备字〔2021〕第684号,精武真英雄,西安桃李影视有限公司,王春,同意拍摄,陕西省,故事影片,民国乱时，一位功夫少年在寻找父母的路途中用自己的拳头和勇气力挫黑暗势力，打倒不可一世的列强，最终与家人团聚。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-149,2020,11,影剧备字〔2021〕第699号,一日惊局,"西安亚细亚影视制作发行有限公司
陕西龙腾锋影影视传媒有限公司",陈超,同意拍摄,陕西省,故事影片,本片讲述的是网上勾连的绑匪意外失联，穷困保安马全有因为热心受尽白眼，生与死之间冒充绑匪协助警方破获案件，用自己的生命唤醒社会和家庭温暖的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-150,2020,11,影剧备字〔2021〕第703号,风吹故园,西安泽艺影视文化有限公司,李广汉,同意拍摄,陕西省,故事影片,中年企业家张川河，怀着振兴故乡的理想，带资本回到家乡，并且以身相许，竞选成为村主任，引入现代理念，将柿子，石雕，豆腐这些古老的行当，插上了现代化的翅膀，飞出黄土地，让故乡在精神和物质得到了全面振兴。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-151,2020,11,影剧备字〔2021〕第666号,隐秘莲花,骑象人影视文化（上海）有限公司,孙宏凯,同意拍摄,上海市,故事影片,一个失恋的城市青年在穿越木里的旅途中结识了一个过“间隔年”的美女登山客。两人在艰险的旅途中从开始的磕磕绊绊到互生好感。在朝圣的终点木里，男青年发现了女孩不为人知的秘密。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-152,2020,11,影剧备字〔2021〕第535号,前任：分手清单,上海阿里巴巴影业有限公司,吕晨鸣,同意拍摄,上海市,故事影片,成都女孩儿芥末和男孩辣椒，因为吃火锅成为朋友再进阶为恋人。三年后，两人没有走进婚姻的殿堂，反而是要在朋友们的见证下执行分手清单，完成这一系列稀奇古怪清单内容的过程，也还原了他们相爱相杀的历程,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-153,2020,11,影剧备字〔2021〕第579号,爱在起跑线,"上海鸿文影业有限公司
上海千陌影视工作室",郭凯,同意拍摄,上海市,故事影片,星光小学有一个称之为“小恐龙班”的预备班，因为孩子们顽皮好动各有特点。一位男老师的出现，用爱和关怀化解了小朋友们成长中的种种烦恼。在全市汇演的前夕，师生团结合力战胜坏人，彰显家庭和学校教育与陪伴的重要,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-154,2020,11,影剧备字〔2021〕第561号,12乘4,上海九紫影业有限公司,刘苗苗,同意拍摄,上海市,故事影片,48岁的体校乒乓球教练向晓云，深受躁郁症折磨，多次因病住院。出院之后，她来到一家小餐厅打工，祈望在陌生的环境里获得一丝喘息的机会。 在这里，她遭遇了形形色色的人。这是一次关于“重建”的自我救赎之旅。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-155,2020,11,影剧备字〔2021〕第553号,恋爱密室,上海刘方祺影业有限公司,刘方祺,同意拍摄,上海市,故事影片,一对高智商低情商、恐惧爱情的密室逃脱从业者，在奋斗事业的过程中不自觉为对方吸引，克服自己对恋爱的恐惧，相互救赎，最终事业与爱情双双丰收。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-156,2020,11,影剧备字〔2021〕第532号,扬名立万,上海猫眼影业有限公司,陈思,同意拍摄,上海市,故事影片,民国年间，一群失意电影人被召集至神秘之地，参与一部电影的剧本会却发现顾问竟是凶手。几个电影人各自的态度和目的都有不同。案情疑点重重，幕后隐藏着不可告人的真相。他们不知该将一切公之于众还是保持沉默。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-157,2020,11,影剧备字〔2021〕第554号,了不起的喜央央,上海儒意影视制作有限公司,张玥珊,同意拍摄,上海市,故事影片,以丈夫为生活中心团团转的喜央央在三十岁生日这一天，却收到了丈夫的离婚通知书，她在婚姻里尽善尽美，完全不知丈夫要与她离婚的缘故。而这突如其来的打击让她明白她必须找回真正的自己，才能重新收获爱情。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-158,2020,11,影剧备字〔2021〕第555号,从告白，到告别,上海儒意影视制作有限公司,郝文玲,同意拍摄,上海市,故事影片,因一起事故需终身就医的女孩龙晓雨，因工作原因结识了事故中失去女友的男孩李博宇。为了帮助李博宇走出过去，龙晓雨陪男孩一起经历和体验不同的人生，走出困境，最终学会告别。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-159,2020,11,影剧备字〔2021〕第596号,重摔,"上海山林风火文化传播有限公司
二渡（北京）文化发展有限公司",周燕,同意拍摄,上海市,故事影片,来自大凉山的海来阿伊是上海大街常见的“健身了解一下”的发传单女孩，在经历了懵懂的初恋和一场把她推成网红的表演赛之后，她发现自己已经准备好面对未来的重摔。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-160,2020,11,影剧备字〔2021〕第597号,炙热,上海思鸣影视工作室,王少武,修改后同意拍摄,上海市,故事影片,一个尘封多年的失踪悬案浮出水面，刑警裴哲经过调查发现看似毫无关联的两个案件却充满玄机，最后在层层追查中，案件终于真相大白。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-161,2020,11,影剧备字〔2021〕第611号,最好的告白,上海众合千澄影视文化传媒有限公司,张莉,同意拍摄,上海市,故事影片,黑马选手赵小野在一场爆笑的脱口秀中讲述了一段母女情，追忆了一代人的青春。然而观众不知道，这是她生前最后一次脱口秀。舞台的落幕，并不会代表生命的终结，她的母亲会用另一种形式将小野的人生延续。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-162,2020,11,影剧备字〔2021〕第612号,唯一的音乐专辑,上海众合千澄影视文化传媒有限公司,陈思,同意拍摄,上海市,故事影片,94年电台节目《唯一的音乐专辑》开播当天，李美秀与高宇斌相遇了。虽然彼此心动，宇斌却因意外不告而别。随着时代变迁，他们因该节目分别后又多次重逢。最终在08年新版节目启动之时，二人又一次相见，再续前缘。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-163,2020,11,影剧备字〔2021〕第539号,23秒外,涛头立（上海）文化传播有限公司,黄璜,同意拍摄,上海市,故事影片,父母双亡后，陆飞来到新学校上高中。新环境让他各种不适应，同寝的李航远也一直想与他比赛游泳。陆飞慢慢发现这个学校的奇异之处，连游泳成绩也永远不会超过23秒，于是他与李航远下决心突破限制逃离这个虚假世界。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-164,2020,11,影剧备字〔2021〕第615号,巴甫洛夫之牙,成都耐闲影视有限公司,毛泽翔,同意拍摄,四川省,故事影片,2016，隧道开通前，县城人民野心勃勃。27岁的青年朱正为追求心上人，裹挟好友实施了一起旅店抢劫计划。成功逃脱后，展开了两种不同的人生，冥冥中的命运，却使得本该越行越远的两人，又回到同一原点上。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-165,2020,11,影剧备字〔2021〕第614号,幸福怡家,"南充梅尔西文化传媒有限责任公司
北京梅尔西文化传媒有限公司
北京天维佳成科技有限公司",孙小茹,同意拍摄,四川省,故事影片,故事讲述一个曾经的留守女孩，有一个梦想，就是在家乡建立一个能够合家团聚，发家致富的产业园。长大以后，在外创业成功的她，回乡实现了这个造福所有留守家庭的梦想。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-166,2020,11,影剧备字〔2021〕第617号,带着你的足球来,"四川西南影视文化艺术中心
四川领航影视文化制作传播有限公司","陈辉忠
王晓琼
伍万华",同意拍摄,四川省,故事影片,讲述了痴迷于足球的主人公王矫健，倾尽全力对因无序开发导致的荒山进行绿荫覆盖变成青少年足球训练基地，从而追逐“让足球场变得像乒乓台一样随处可见”的“大众足球梦”的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-167,2020,11,影剧备字〔2021〕第633号,川菜厨师在海外,亚旅文化传媒成都有限公司,"杜恩湖
曾薇
刘歌",同意拍摄,四川省,故事影片,影片主要讲述了地道川菜大厨杜强三，情场事业接连失意，破釜沉舟，率一众徒弟勇赴柬埔寨，谁料一路屡遭困难“狙击”，最终拨开云雾，书写下柬埔寨励志传奇的创业故事，成为了两国文化交流中的亮眼名片。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-168,2020,11,影剧备字〔2021〕第616号,迟暮之年,意合影业成都有限公司,黎志伟,同意拍摄,四川省,故事影片,奶奶瘫痪了40多年，爷爷一直不离不弃地照顾她。奶奶去世后，留下爷爷独守那座老房子。爸爸见状，把爷爷接到了城里。由于生活习惯的不同，爷爷和妈妈发生了矛盾。一直逃避这件事的爸爸也只有积极面对，正面解决。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-169,2020,11,影剧备字〔2021〕第618号,寄印传奇（评剧）,"天津滨海国际影业有限公司
天津评剧院",郑怀兴,同意拍摄,天津市,故事影片,清末子虚县，县令侯文甫抬棺上任，冷记当铺的女东家冷玉芳巧妙设计，有意试探这位新县令。通过多个回合的较量、碰撞，她对这个新县令动了芳心，允许他把官印暗中寄存在自己的当铺里，然而侯文甫早有预谋……,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-170,2020,11,影剧备字〔2021〕第639号,小鲜机,天津醉龙影视传媒有限公司,"王欣
EMMANUEL SAPOLSKY",同意拍摄,天津市,故事影片,一个老字号的家族餐厅在大厨父亲遭遇车祸后面临倒闭。肇事者用自己的最新发明智能机器人作为赔偿。”小鲜机“的到来，开始改变着一家人的命运。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-171,2020,11,影剧备字〔2021〕第560号,美丽公路,云南小河淌水文化传播有限公司,邵琳茜,同意拍摄,云南省,故事影片,以怒江扶贫路上一个个真切感人的故事为背景，再现建设“美丽公路”和怒江脱贫攻坚的故事，缅怀为之付出生命的扶贫干部和群众，记录重大时代赋予我们的责任与使命。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-172,2020,11,影剧备字〔2021〕第531号,钱塘茶人,初晓影业（杭州）有限公司,"顾晓刚
郭爽",同意拍摄,浙江省,故事影片,这是发生在杭州西湖边有关龙井茶人的故事，更是一个“目连救母”的传统孝道故事。从外省来杭州求学的苏文即将大学毕业，不料母亲韩素芬误入诈骗组织。苏文劝其无果后失望放弃，期间偶遇茶道高人，幡然醒悟前去救母。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-173,2020,11,影剧备字〔2021〕第530号,南国雾语,古格影视传媒（杭州）有限公司,黄航,同意拍摄,浙江省,故事影片,这是一部关于时间的温情故事，一部笑中带泪的家庭简史；讲述一家三代静水流深的生活。每个人都能在电影里找到自己生命的影子。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-174,2020,11,影剧备字〔2021〕第698号,超时空拯救,杭州聚煌影视传媒有限公司,王滢,同意拍摄,浙江省,故事影片,王洋凭借超时空技术回到过去后成功拯救了父亲，但自己却由于穿越时空带来的巨大副作用而开始迅速衰老。此时，年华垂暮的王洋才深刻体会到了世间亲情的无比珍贵。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
2020-11-175,2020,11,影剧备字〔2021〕第610号,聪儿的世界,杭州臻派文化科技有限公司,倪维行,同意拍摄,浙江省,故事影片,聪儿在一个充满爱心的农村家庭和色彩斑斓的花木场中长大，他眼中的世界永远是美好的。那年，四位不同性情的女子相继走进了聪儿的生活，她们与聪儿共同演绎了动人的爱情故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2826.shtml,,
